date,followers_count,following_count,media_count,engagement_rate,average_likes,average_comments,comments_to_likes_ratio,weekly_posts,artist_name
2024-01-05,63913917,275,178,1.591%,1013815.9,3233.0,0.319%,1.0,Maluma
2024-01-04,63915912,275,178,1.586%,1010801.0,3224.8,0.319%,1.0,Maluma
2024-01-03,63919285,275,178,1.582%,1007730.9,3217.4,0.319%,1.0,Maluma
2024-01-02,63921541,274,178,1.575%,1003351.8,3209.3,0.320%,1.0,Maluma
2024-01-01,63923533,274,178,1.579%,1006358.8,3161.8,0.314%,1.0,Maluma
2023-12-31,63923560,274,177,1.574%,1003018.4,3158.3,0.315%,3.0,Maluma
2023-12-30,63923893,275,177,1.570%,1000174.8,3151.8,0.315%,3.0,Maluma
2023-12-29,63923443,275,177,1.563%,995998.8,3144.3,0.316%,3.0,Maluma
2023-12-28,63922500,275,177,1.555%,990847.4,3134.9,0.316%,4.0,Maluma
2023-12-27,63920105,275,177,1.540%,981349.0,3119.0,0.318%,4.0,Maluma
2023-12-26,63913088,275,177,1.502%,956519.7,3158.3,0.330%,4.0,Maluma
2023-12-25,63907405,275,176,1.317%,839008.8,2941.0,0.351%,5.0,Maluma
2023-12-24,63899786,275,175,1.289%,820854.0,3054.8,0.372%,3.0,Maluma
2023-12-23,63875235,275,174,1.326%,843937.5,3125.1,0.370%,2.0,Maluma
2023-12-22,63892643,275,173,1.320%,840584.3,3117.6,0.371%,3.0,Maluma
2023-12-21,63887853,275,173,1.309%,833093.3,3100.5,0.372%,2.0,Maluma
2023-12-20,63884480,275,173,1.200%,763621.3,3005.6,0.394%,3.0,Maluma
2023-12-19,63872985,275,172,1.196%,761019.9,2999.3,0.394%,3.0,Maluma
2023-12-18,63862185,275,172,1.189%,756287.5,2984.3,0.395%,2.0,Maluma
2023-12-17,63861299,275,172,1.452%,923966.7,3518.1,0.381%,2.0,Maluma
2023-12-16,63860279,275,171,1.442%,917490.3,3504.3,0.382%,2.0,Maluma
2023-12-15,63859331,275,171,1.535%,976276.9,3866.8,0.396%,1.0,Maluma
2023-12-14,63858788,275,170,1.533%,975323.7,3860.8,0.396%,1.0,Maluma
2023-12-13,63858515,275,170,1.531%,973816.8,3852.3,0.396%,1.0,Maluma
2023-12-12,63854465,275,170,1.529%,972695.1,3842.3,0.395%,1.0,Maluma
2023-12-11,63850558,275,170,1.527%,971325.4,3830.1,0.394%,2.0,Maluma
2023-12-10,63845410,275,170,1.524%,969112.8,3818.9,0.394%,3.0,Maluma
2023-12-09,63836583,275,170,1.515%,963388.5,3798.5,0.394%,3.0,Maluma
2023-12-08,63822305,275,170,1.525%,969229.8,3861.6,0.398%,4.0,Maluma
2023-12-07,63823842,275,169,1.517%,964168.6,3843.5,0.399%,5.0,Maluma
2023-12-06,63815430,275,169,1.571%,998488.0,3916.6,0.392%,5.0,Maluma
2023-12-05,63814204,275,168,1.614%,1026758.3,3361.4,0.327%,6.0,Maluma
2023-12-04,63817211,275,167,1.598%,1016483.3,3333.0,0.328%,5.0,Maluma
2023-12-03,63818857,275,167,1.547%,983702.5,3264.5,0.332%,5.0,Maluma
2023-12-02,63823446,275,167,1.666%,1060056.6,3447.6,0.325%,5.0,Maluma
2023-12-01,63822190,275,165,1.949%,1240203.4,3936.1,0.317%,5.0,Maluma
2023-11-30,63819668,275,164,2.023%,1287055.3,4155.8,0.323%,4.0,Maluma
2023-11-29,63817478,275,163,2.015%,1282045.6,4145.2,0.323%,4.0,Maluma
2023-11-28,63817613,275,163,2.198%,1398102.3,4782.5,0.342%,3.0,Maluma
2023-11-27,63813741,275,162,2.190%,1392983.5,4770.5,0.342%,2.0,Maluma
2023-11-26,63810719,275,162,2.214%,1408275.7,4741.0,0.337%,2.0,Maluma
2023-11-25,63805945,276,161,2.208%,1403970.1,4732.7,0.337%,2.0,Maluma
2023-11-24,63802213,276,161,2.685%,1706237.2,7000.5,0.410%,1.0,Maluma
2023-11-23,63797099,276,160,2.682%,1703728.2,6994.8,0.411%,2.0,Maluma
2023-11-22,63792214,276,160,2.677%,1700854.9,6986.5,0.411%,1.0,Maluma
2023-11-21,63793211,276,160,2.672%,1697399.3,6975.8,0.411%,1.0,Maluma
2023-11-20,63783516,276,160,2.664%,1692540.0,6964.0,0.411%,1.0,Maluma
2023-11-19,63773507,276,160,2.646%,1680576.0,6939.5,0.413%,1.0,Maluma
2023-11-18,63771606,275,160,2.504%,1589103.2,7633.6,0.480%,2.0,Maluma
2023-11-17,63781142,275,159,2.497%,1584852.7,7619.2,0.481%,3.0,Maluma
2023-11-16,63755419,275,159,2.487%,1578189.2,7593.8,0.481%,2.0,Maluma
2023-11-15,63745569,275,159,2.481%,1573696.3,7576.3,0.481%,2.0,Maluma
2023-11-14,63738416,275,159,2.472%,1567813.6,7551.1,0.482%,3.0,Maluma
2023-11-13,63730629,275,159,2.448%,1552801.2,7497.2,0.483%,3.0,Maluma
2023-11-12,63721494,275,159,2.265%,1435394.0,7725.8,0.538%,3.0,Maluma
2023-11-11,63715207,275,158,2.440%,1546274.5,8197.8,0.530%,3.0,Maluma
2023-11-10,63708359,275,157,2.427%,1537963.8,8175.4,0.532%,2.0,Maluma
2023-11-09,63704051,275,157,2.406%,1524696.2,8254.7,0.541%,2.0,Maluma
2023-11-08,63696646,274,156,2.400%,1520757.8,8242.9,0.542%,2.0,Maluma
2023-11-07,63691879,274,156,2.388%,1512477.3,8226.8,0.544%,2.0,Maluma
2023-11-06,63675997,273,156,2.407%,1523228.3,9665.4,0.635%,3.0,Maluma
2023-11-05,63650756,272,155,2.396%,1515493.8,9650.0,0.637%,3.0,Maluma
2023-11-04,63643206,272,155,2.386%,1508831.6,9633.8,0.638%,2.0,Maluma
2023-11-03,63636399,272,155,2.373%,1500565.9,9611.9,0.641%,3.0,Maluma
2023-11-02,63631545,272,155,2.350%,1486019.7,9572.7,0.644%,3.0,Maluma
2023-11-01,63629394,272,155,2.264%,1430929.9,9635.4,0.673%,4.0,Maluma
2023-10-31,63628557,272,154,2.230%,1409454.0,9774.3,0.693%,3.0,Maluma
2023-10-30,63623976,272,153,2.224%,1405246.8,9757.8,0.694%,2.0,Maluma
2023-10-29,63624534,272,153,2.206%,1393675.6,9707.6,0.697%,2.0,Maluma
2023-10-28,63620371,272,153,1.991%,1257252.8,9426.7,0.750%,3.0,Maluma
2023-10-27,63618167,272,152,1.979%,1249404.9,9383.3,0.751%,3.0,Maluma
2023-10-26,63610752,272,152,1.954%,1233499.4,9276.4,0.752%,6.0,Maluma
2023-10-25,63607226,272,151,1.948%,1229764.7,9244.9,0.752%,5.0,Maluma
2023-10-24,63605669,272,151,1.934%,1221007.0,9190.2,0.753%,5.0,Maluma
2023-10-23,63603278,272,151,1.796%,1133580.6,8696.3,0.767%,5.0,Maluma
2023-10-22,63601893,272,150,1.802%,1137432.8,8804.3,0.774%,6.0,Maluma
2023-10-21,63595928,272,150,1.493%,942236.7,7003.9,0.743%,5.0,Maluma
2023-10-20,63568145,272,148,1.397%,882947.8,5345.3,0.605%,5.0,Maluma
2023-10-19,63522715,272,146,1.373%,866736.6,5294.4,0.611%,2.0,Maluma
2023-10-18,63516244,272,146,1.355%,855451.7,5234.4,0.612%,3.0,Maluma
2023-10-17,63514867,272,146,1.533%,967747.6,6000.9,0.620%,2.0,Maluma
2023-10-16,63516342,272,146,1.232%,777642.9,4764.7,0.613%,5.0,Maluma
2023-10-15,63514427,272,145,1.221%,770564.6,4690.5,0.609%,4.0,Maluma
2023-10-14,63507189,272,145,1.509%,952383.8,5888.3,0.618%,4.0,Maluma
2023-10-13,63501220,272,144,1.380%,871636.0,4476.0,0.514%,4.0,Maluma
2023-10-12,63491040,272,144,1.371%,866321.8,4429.1,0.511%,4.0,Maluma
2023-10-11,63486354,272,143,1.347%,851228.2,4208.8,0.494%,4.0,Maluma
2023-10-10,63476738,272,142,1.400%,883891.2,4475.4,0.506%,5.0,Maluma
2023-10-09,63468333,272,141,1.393%,879778.5,4454.8,0.506%,3.0,Maluma
2023-10-08,63468466,272,141,1.317%,831549.6,4233.0,0.509%,3.0,Maluma
2023-10-07,63467186,273,140,1.311%,828037.6,4223.4,0.510%,3.0,Maluma
2023-10-06,63464813,272,140,1.347%,850578.2,4305.9,0.506%,2.0,Maluma
2023-10-05,63463390,272,139,1.337%,844155.7,4285.0,0.508%,3.0,Maluma
2023-10-04,63458449,271,139,1.382%,872554.8,4464.1,0.512%,2.0,Maluma
2023-10-03,63459623,271,138,1.380%,871195.1,4456.9,0.512%,2.0,Maluma
2023-10-02,63460239,271,138,1.377%,869456.4,4447.5,0.512%,2.0,Maluma
2023-10-01,63457952,271,138,1.367%,863251.2,4423.9,0.512%,2.0,Maluma
2023-09-30,63455430,271,138,1.316%,830620.7,4312.6,0.519%,2.0,Maluma
2023-09-29,63454540,271,138,1.311%,827424.2,4298.1,0.519%,3.0,Maluma
2023-09-28,63452300,271,137,1.297%,818461.4,4268.1,0.521%,2.0,Maluma
2023-09-27,63448394,270,137,1.185%,747823.8,4060.3,0.543%,3.0,Maluma
2023-09-26,63449829,270,135,1.180%,744955.3,4040.6,0.542%,2.0,Maluma
2023-09-25,63450559,270,136,1.173%,740236.4,4021.6,0.543%,3.0,Maluma
2023-09-24,63450826,270,136,1.121%,707145.4,3903.4,0.552%,3.0,Maluma
2023-09-23,63449805,270,135,1.117%,704930.0,3892.8,0.552%,4.0,Maluma
2023-09-22,63448155,269,135,1.113%,702134.0,3880.8,0.553%,4.0,Maluma
2023-09-21,63447355,269,135,1.138%,717845.1,3978.3,0.554%,4.0,Maluma
2023-09-20,63446460,269,134,1.155%,728643.4,4112.6,0.564%,4.0,Maluma
2023-09-19,63446838,269,133,1.150%,725856.8,4087.0,0.563%,5.0,Maluma
2023-09-18,63448445,269,133,1.134%,715399.0,4019.4,0.562%,5.0,Maluma
2023-09-17,63452630,269,133,0.823%,519153.0,2852.8,0.550%,6.0,Maluma
2023-09-16,63440256,269,132,0.868%,547145.3,3246.4,0.593%,5.0,Maluma
2023-09-15,63476003,270,131,0.956%,603449.8,3611.9,0.599%,4.0,Maluma
2023-09-14,63476077,270,130,0.944%,595450.7,3580.8,0.601%,4.0,Maluma
2023-09-13,63476705,270,130,0.858%,541286.2,3279.0,0.606%,4.0,Maluma
2023-09-12,63481499,270,129,0.852%,537423.8,3267.6,0.608%,4.0,Maluma
2023-09-11,63481754,270,128,0.868%,547950.8,3346.4,0.611%,4.0,Maluma
2023-09-10,63444912,270,127,0.864%,544795.8,3334.0,0.612%,3.0,Maluma
2023-09-09,63446982,270,127,0.849%,535094.3,3304.7,0.618%,3.0,Maluma
2023-09-08,63481613,270,127,0.742%,468142.1,3023.8,0.646%,4.0,Maluma
2023-09-07,63447957,270,126,0.703%,443270.8,3007.3,0.678%,5.0,Maluma
2023-09-06,63451236,270,125,0.698%,439656.4,2996.1,0.681%,4.0,Maluma
2023-09-05,63489590,268,125,0.646%,407429.6,2960.8,0.727%,3.0,Maluma
2023-09-04,63492243,269,124,0.644%,406146.8,2954.2,0.727%,2.0,Maluma
2023-09-03,63460749,269,124,0.639%,402573.3,2941.0,0.731%,3.0,Maluma
2023-09-02,63495177,269,124,0.637%,401466.3,2894.7,0.721%,3.0,Maluma
2023-09-01,63495706,269,123,0.831%,522520.5,4975.6,0.952%,2.0,Maluma
2023-08-31,63461343,269,122,0.829%,521159.4,4966.8,0.953%,2.0,Maluma
2023-08-30,63462784,269,122,0.822%,516988.1,4939.0,0.955%,3.0,Maluma
2023-08-29,63498725,270,122,0.783%,492095.1,4811.4,0.978%,4.0,Maluma
2023-08-28,63465444,270,121,0.780%,490498.6,4797.2,0.978%,5.0,Maluma
2023-08-27,63466686,270,121,0.776%,487579.5,4780.3,0.980%,5.0,Maluma
2023-08-26,63464954,270,121,1.161%,731173.2,5428.7,0.742%,6.0,Maluma
2023-08-25,63493335,270,120,1.210%,762581.6,5551.5,0.728%,6.0,Maluma
2023-08-24,63451876,270,120,1.201%,756236.8,5521.7,0.730%,6.0,Maluma
2023-08-23,63453167,270,119,1.206%,759939.9,5374.0,0.707%,5.0,Maluma
2023-08-22,63460874,270,117,1.204%,758840.8,5363.3,0.707%,5.0,Maluma
2023-08-21,63461824,270,116,1.196%,753621.3,5337.8,0.708%,4.0,Maluma
2023-08-20,63462226,270,116,1.354%,852418.1,6566.7,0.770%,4.0,Maluma
2023-08-19,63495607,270,115,1.348%,849085.2,6549.3,0.771%,4.0,Maluma
2023-08-18,63462323,270,115,1.356%,853720.9,6557.5,0.768%,4.0,Maluma
2023-08-17,63462772,270,114,1.440%,907039.2,6801.1,0.750%,3.0,Maluma
2023-08-16,63463565,270,114,1.436%,904395.9,6788.9,0.751%,4.0,Maluma
2023-08-15,63463383,271,113,1.540%,969934.0,7196.1,0.742%,3.0,Maluma
2023-08-14,63461508,271,113,1.534%,966008.3,7180.8,0.743%,3.0,Maluma
2023-08-13,63456338,271,112,1.605%,1011119.3,7439.6,0.736%,2.0,Maluma
2023-08-12,63445718,271,111,1.600%,1007547.2,7411.1,0.736%,2.0,Maluma
2023-08-11,63438681,271,111,1.586%,999054.0,7322.9,0.733%,3.0,Maluma
2023-08-10,63435467,271,111,1.484%,935669.0,5746.6,0.614%,4.0,Maluma
2023-08-09,63427138,271,110,1.471%,927351.5,5730.0,0.618%,4.0,Maluma
2023-08-08,63424097,271,110,1.459%,919349.9,5707.3,0.621%,4.0,Maluma
2023-08-07,63417440,271,110,1.517%,955764.9,6033.3,0.631%,4.0,Maluma
2023-08-06,63403612,271,109,1.471%,926870.5,5978.6,0.645%,4.0,Maluma
2023-08-05,63381152,271,109,1.350%,849590.8,6207.5,0.731%,4.0,Maluma
2023-08-04,63391103,271,108,1.353%,851048.9,6343.8,0.745%,3.0,Maluma
2023-08-03,63352550,271,107,1.504%,945833.1,7053.8,0.746%,2.0,Maluma
2023-08-02,63343015,271,106,1.499%,942459.6,7033.8,0.746%,3.0,Maluma
2023-08-01,63339524,271,106,1.492%,938094.7,7012.2,0.747%,2.0,Maluma
2023-07-31,63337549,270,106,1.440%,905356.3,6903.4,0.763%,2.0,Maluma
2023-07-30,63333116,270,105,1.438%,903606.3,6892.4,0.763%,3.0,Maluma
2023-07-29,63331015,269,105,1.432%,900218.5,6871.8,0.763%,2.0,Maluma
2023-07-28,63322419,269,105,1.594%,1001774.2,7310.3,0.730%,3.0,Maluma
2023-07-27,63315460,270,104,1.587%,997493.8,7282.0,0.730%,4.0,Maluma
2023-07-26,63306028,270,104,1.573%,988319.0,7207.2,0.729%,3.0,Maluma
2023-07-25,63289936,270,104,1.474%,926504.8,6293.6,0.679%,4.0,Maluma
2023-07-24,63280141,270,104,1.465%,920851.8,6262.0,0.680%,4.0,Maluma
2023-07-23,63275970,270,103,1.519%,954542.7,6337.9,0.664%,4.0,Maluma
2023-07-22,63270212,270,103,1.542%,969401.7,6266.8,0.646%,4.0,Maluma
2023-07-21,63267464,270,101,1.532%,963198.3,6234.9,0.647%,4.0,Maluma
2023-07-20,63264542,270,101,1.469%,923841.6,5829.7,0.631%,4.0,Maluma
2023-07-19,63259338,270,100,1.460%,917855.2,5800.4,0.632%,5.0,Maluma
2023-07-18,63256454,270,100,1.403%,881936.0,5614.1,0.637%,4.0,Maluma
2023-07-17,63252914,270,99,1.396%,877717.1,5585.7,0.636%,4.0,Maluma
2023-07-16,63250768,270,99,1.378%,866196.0,5469.6,0.631%,4.0,Maluma
2023-07-15,63247736,270,99,1.412%,887129.3,5630.3,0.635%,4.0,Maluma
2023-07-14,63249391,269,97,1.295%,814047.3,4839.1,0.594%,4.0,Maluma
2023-07-13,63245788,269,96,1.292%,812398.7,4827.9,0.594%,4.0,Maluma
2023-07-12,63244050,268,96,1.285%,808121.1,4794.1,0.593%,3.0,Maluma
2023-07-11,63245111,268,96,1.264%,795183.2,4318.1,0.543%,4.0,Maluma
2023-07-10,63257909,268,95,1.261%,793117.1,4307.8,0.543%,5.0,Maluma
2023-07-09,63255302,268,95,1.244%,782330.5,4256.8,0.544%,4.0,Maluma
2023-07-08,63245571,268,95,1.157%,727878.6,3689.2,0.507%,4.0,Maluma
2023-07-07,63239847,268,94,1.269%,798368.4,3978.6,0.498%,3.0,Maluma
2023-07-06,63209167,267,93,1.253%,787898.7,4045.2,0.513%,3.0,Maluma
2023-07-05,63203168,267,93,1.408%,885476.8,4452.5,0.503%,3.0,Maluma
2023-07-04,63199133,267,91,1.406%,883984.6,4445.1,0.503%,3.0,Maluma
2023-07-03,63194768,267,91,1.402%,881676.3,4430.7,0.503%,3.0,Maluma
2023-07-02,63183039,267,91,1.393%,876035.2,4407.1,0.503%,3.0,Maluma
2023-07-01,63179328,267,91,1.386%,870311.3,5040.9,0.579%,4.0,Maluma
2023-06-30,63174545,267,90,1.378%,865440.3,5027.6,0.581%,4.0,Maluma
2023-06-29,63171731,267,90,1.326%,832566.4,5104.0,0.613%,4.0,Maluma
2023-06-28,63166385,267,89,1.301%,816677.8,5160.7,0.632%,5.0,Maluma
2023-06-27,63157670,267,88,1.296%,813502.9,5145.3,0.632%,4.0,Maluma
2023-06-26,63155425,267,88,1.349%,846332.6,5810.5,0.687%,4.0,Maluma
2023-06-25,63150979,267,87,1.341%,841182.8,5787.6,0.688%,5.0,Maluma
2023-06-24,63148356,267,87,1.364%,855308.3,5866.6,0.686%,4.0,Maluma
2023-06-23,63142200,267,86,1.288%,807747.0,5668.2,0.702%,5.0,Maluma
2023-06-22,63137059,267,86,1.283%,804209.3,5654.3,0.703%,4.0,Maluma
2023-06-21,63136124,267,85,1.353%,848108.2,5993.0,0.707%,4.0,Maluma
2023-06-20,63130118,267,85,1.393%,873327.5,6257.9,0.717%,4.0,Maluma
2023-06-19,63127108,267,83,1.390%,871137.5,6247.8,0.717%,4.0,Maluma
2023-06-18,63121783,267,83,1.396%,874582.3,6564.7,0.751%,3.0,Maluma
2023-06-17,63114334,267,83,1.391%,871393.5,6549.3,0.752%,4.0,Maluma
2023-06-16,63104686,267,82,1.377%,862297.8,6507.3,0.755%,3.0,Maluma
2023-06-15,63099889,267,82,1.301%,814680.8,6292.6,0.772%,5.0,Maluma
2023-06-14,63100955,267,81,1.206%,755210.4,5889.3,0.780%,4.0,Maluma
2023-06-13,63104883,267,80,1.189%,744527.2,5839.7,0.784%,5.0,Maluma
2023-06-12,63111581,267,80,0.961%,601073.9,5229.6,0.870%,6.0,Maluma
2023-06-11,63115827,267,79,0.956%,598013.5,5200.3,0.870%,6.0,Maluma
2023-06-10,63116044,267,79,1.091%,684034.3,4824.3,0.705%,5.0,Maluma
2023-06-09,63116213,267,79,1.106%,693609.8,4767.8,0.687%,6.0,Maluma
2023-06-08,63125724,267,77,1.283%,804604.8,5354.2,0.665%,4.0,Maluma
2023-06-07,63124874,267,76,1.347%,845142.5,4887.1,0.578%,5.0,Maluma
2023-06-06,63129343,267,75,1.339%,840589.4,4812.8,0.573%,4.0,Maluma
2023-06-05,63131312,267,74,1.335%,837903.3,4798.3,0.573%,2.0,Maluma
2023-06-04,63124495,266,74,1.325%,831769.3,4767.5,0.573%,3.0,Maluma
2023-06-03,63118796,266,74,1.379%,865037.2,5428.8,0.628%,3.0,Maluma
2023-06-02,63112931,266,73,1.606%,1007746.8,6101.2,0.605%,2.0,Maluma
2023-06-01,63106885,266,72,1.601%,1004340.9,6086.9,0.606%,3.0,Maluma
2023-05-31,63101998,266,72,1.595%,1000678.0,6065.8,0.606%,3.0,Maluma
2023-05-30,63098624,266,72,1.579%,990385.4,6029.6,0.609%,4.0,Maluma
2023-05-29,63096279,266,72,1.568%,983110.4,6055.8,0.616%,4.0,Maluma
2023-05-28,63093240,266,71,1.559%,977456.7,6029.4,0.617%,4.0,Maluma
2023-05-27,63088141,266,71,1.606%,1007169.8,6130.3,0.609%,4.0,Maluma
2023-05-26,63083125,266,70,1.740%,1091021.8,6714.8,0.615%,4.0,Maluma
2023-05-25,63081839,266,70,1.735%,1087508.0,6749.6,0.621%,3.0,Maluma
2023-05-24,63078854,266,69,1.733%,1086139.6,6737.1,0.620%,3.0,Maluma
2023-05-23,63075783,266,68,1.855%,1162896.7,6941.7,0.597%,3.0,Maluma
2023-05-22,63072334,266,68,1.853%,1161787.7,6935.9,0.597%,3.0,Maluma
2023-05-21,63070142,266,67,1.850%,1160016.3,6926.0,0.597%,4.0,Maluma
2023-05-20,63069058,266,67,1.838%,1152126.9,6901.6,0.599%,4.0,Maluma
2023-05-19,63067634,266,67,1.755%,1099879.3,6890.8,0.627%,4.0,Maluma
2023-05-18,63068489,266,66,1.750%,1096546.2,6874.8,0.627%,4.0,Maluma
2023-05-17,63070740,266,66,1.739%,1089689.3,6858.4,0.629%,4.0,Maluma
2023-05-16,63063770,266,65,1.611%,1009660.5,6377.7,0.632%,4.0,Maluma
2023-05-15,63057779,266,65,1.611%,1009454.3,6399.6,0.634%,4.0,Maluma
2023-05-14,63054170,264,63,1.609%,1007859.3,6377.0,0.633%,3.0,Maluma
2023-05-13,63050922,264,63,1.600%,1002198.1,6350.8,0.634%,3.0,Maluma
2023-05-12,63045804,264,63,1.693%,1060663.9,6751.6,0.637%,4.0,Maluma
2023-05-11,63034336,264,62,1.723%,1078809.5,6968.2,0.646%,4.0,Maluma
2023-05-10,63025788,263,62,1.718%,1075580.3,6952.1,0.646%,3.0,Maluma
2023-05-09,63022652,262,61,1.698%,1063206.7,6899.4,0.649%,3.0,Maluma
2023-05-08,63013410,262,61,1.486%,929849.6,6594.3,0.709%,4.0,Maluma
2023-05-07,62992556,262,60,1.506%,942348.2,6412.3,0.680%,3.0,Maluma
2023-05-06,62987372,262,60,1.503%,940416.8,6398.3,0.680%,4.0,Maluma
2023-05-05,62980848,262,59,1.491%,932388.9,6367.3,0.683%,4.0,Maluma
2023-05-04,62972947,262,59,1.459%,912718.7,6109.8,0.669%,5.0,Maluma
2023-05-03,62969799,261,58,1.305%,815899.8,5562.5,0.682%,4.0,Maluma
2023-05-02,62969551,261,58,1.299%,812199.3,5542.8,0.682%,6.0,Maluma
2023-05-01,62960968,261,57,1.506%,942070.6,5825.0,0.618%,5.0,Maluma
2023-04-30,62956736,261,56,1.534%,959559.1,6277.9,0.654%,5.0,Maluma
2023-04-29,62954164,260,55,1.579%,986183.4,8132.0,0.825%,4.0,Maluma
2023-04-28,62956614,260,54,1.573%,982315.3,8112.8,0.826%,4.0,Maluma
2023-04-27,62953563,260,54,1.548%,966263.1,8090.2,0.837%,4.0,Maluma
2023-04-26,62955373,260,53,1.592%,994031.8,8085.3,0.813%,4.0,Maluma
2023-04-25,62950789,260,52,1.587%,990791.0,8072.2,0.815%,4.0,Maluma
2023-04-24,62944497,260,52,1.584%,989085.7,8181.0,0.827%,4.0,Maluma
2023-04-23,62943418,260,52,1.575%,983289.1,8152.0,0.829%,4.0,Maluma
2023-04-22,62940723,260,51,1.548%,966664.0,7853.5,0.812%,4.0,Maluma
2023-04-21,62935978,260,50,1.540%,961140.5,7815.3,0.813%,4.0,Maluma
2023-04-20,62936468,259,50,1.754%,1096252.9,7823.6,0.714%,3.0,Maluma
2023-04-19,62933432,259,50,1.772%,1107383.6,7748.3,0.700%,4.0,Maluma
2023-04-18,62929955,259,48,1.769%,1105359.0,7738.3,0.700%,3.0,Maluma
2023-04-17,62929470,258,48,1.759%,1099153.6,7723.3,0.703%,3.0,Maluma
2023-04-16,62931130,258,48,1.712%,1069602.0,7818.8,0.731%,4.0,Maluma
2023-04-15,62928953,258,47,1.708%,1066768.0,7808.3,0.732%,3.0,Maluma
2023-04-14,62924786,258,47,1.753%,1095020.6,8326.3,0.760%,3.0,Maluma
2023-04-13,62921853,258,47,2.081%,1299613.4,10065.7,0.775%,3.0,Maluma
2023-04-12,62923846,257,45,2.074%,1294970.0,10050.2,0.776%,3.0,Maluma
2023-04-11,62926718,257,45,1.900%,1185785.6,10033.4,0.846%,2.0,Maluma
2023-04-10,62923819,257,44,1.899%,1184742.6,10023.5,0.846%,3.0,Maluma
2023-04-09,62929014,258,44,1.896%,1183213.9,10009.8,0.846%,3.0,Maluma
2023-04-08,62925008,258,44,1.888%,1178172.2,9973.2,0.846%,4.0,Maluma
2023-04-07,62921846,258,44,1.798%,1121663.5,9416.3,0.839%,4.0,Maluma
2023-04-06,62918267,258,44,1.788%,1115503.3,9391.6,0.842%,4.0,Maluma
2023-04-05,62916485,258,43,1.716%,1072220.4,7449.9,0.695%,4.0,Maluma
2023-04-04,62912396,258,42,1.711%,1068761.6,7444.0,0.697%,4.0,Maluma
2023-04-03,62907550,258,42,1.706%,1065436.3,7710.7,0.724%,3.0,Maluma
2023-04-02,62904136,258,41,1.734%,1083125.8,7915.2,0.731%,3.0,Maluma
2023-04-01,62900192,258,40,1.724%,1076769.3,7890.3,0.733%,2.0,Maluma
2023-03-31,62895546,258,40,1.636%,1021244.5,7738.6,0.758%,2.0,Maluma
2023-03-30,62899112,258,39,1.634%,1020082.6,7725.8,0.757%,3.0,Maluma
2023-03-29,62899492,258,39,1.625%,1014390.4,7699.4,0.759%,4.0,Maluma
2023-03-28,62897227,258,39,1.505%,939257.7,7476.0,0.796%,5.0,Maluma
2023-03-27,62896820,258,38,1.503%,937581.9,7457.3,0.795%,5.0,Maluma
2023-03-26,62895448,258,38,1.490%,929678.2,7400.3,0.796%,4.0,Maluma
2023-03-25,62891802,258,38,1.168%,727824.8,6460.9,0.888%,4.0,Maluma
2023-03-24,62912051,258,37,1.183%,737598.4,6367.3,0.863%,5.0,Maluma
2023-03-23,62938842,258,37,1.435%,895191.9,8021.8,0.896%,5.0,Maluma
2023-03-22,62922013,257,35,1.432%,892866.0,7997.8,0.896%,4.0,Maluma
2023-03-21,62908688,257,34,1.428%,890209.7,7970.6,0.895%,3.0,Maluma
2023-03-20,62904140,257,34,1.415%,881990.0,7901.8,0.896%,4.0,Maluma
2023-03-19,62898564,257,34,1.254%,782238.9,6795.9,0.869%,5.0,Maluma
2023-03-18,62895534,257,34,1.198%,747010.3,6432.3,0.861%,5.0,Maluma
2023-03-17,62899149,257,33,1.285%,801670.4,6795.3,0.848%,5.0,Maluma
2023-03-16,62894174,257,32,1.281%,798677.3,6791.9,0.850%,4.0,Maluma
2023-03-15,62888712,257,31,1.337%,833855.8,6800.7,0.816%,5.0,Maluma
2023-03-14,62883311,256,30,1.366%,851968.4,6935.8,0.814%,6.0,Maluma
2023-03-13,62879129,256,29,1.359%,847516.3,6912.4,0.816%,5.0,Maluma
2023-03-12,62877677,256,29,1.233%,769073.4,6445.9,0.838%,4.0,Maluma
2023-03-11,62877757,256,28,1.229%,766156.1,6424.9,0.839%,6.0,Maluma
2023-03-10,62877447,256,28,1.436%,895683.3,7305.0,0.816%,5.0,Maluma
2023-03-09,62877659,256,27,1.445%,901639.6,7240.7,0.803%,6.0,Maluma
2023-03-08,62876516,256,26,1.444%,900605.0,7228.6,0.803%,4.0,Maluma
2023-03-07,62874311,255,25,1.435%,894906.8,7203.8,0.805%,4.0,Maluma
2023-03-06,62871779,255,25,1.443%,899814.5,7241.2,0.805%,5.0,Maluma
2023-03-05,62868687,255,24,1.453%,906349.8,7169.0,0.791%,5.0,Maluma
2023-03-04,62862856,255,23,1.437%,895929.2,7116.0,0.794%,3.0,Maluma
2023-03-03,62855786,255,23,1.462%,912776.8,6421.7,0.704%,4.0,Maluma
2023-03-02,62832652,255,22,1.346%,839968.1,5949.5,0.708%,5.0,Maluma
2023-03-01,62830044,255,21,1.343%,837961.8,5937.8,0.709%,6.0,Maluma
2023-02-28,62824784,255,21,1.394%,869753.1,6037.0,0.694%,7.0,Maluma
2023-02-27,62825644,255,20,1.387%,865413.8,6019.0,0.696%,7.0,Maluma
2023-02-26,62803182,255,20,1.302%,811728.9,5858.0,0.722%,7.0,Maluma
